lat,lon,osm_category,osm_type,place_name
44.316171,-72.1134288,amenity,school,four corners school
44.2778384,-72.1575957,amenity,school,walter harvey school
39.9574577,-82.9420631,amenity,restaurant,moshi sushi
39.9573654,-82.9382879,amenity,restaurant,giuseppe's ritrovo
39.9573128,-82.9319615,amenity,restaurant,noahla
39.9572524,-82.9347999,amenity,restaurant,khaab indian kitchen & bar
39.9567684,-82.9359547,amenity,restaurant,anthony's pizzeria
39.956564,-82.9277692,amenity,restaurant,bexley pizza plus
39.9566217,-82.9280846,amenity,restaurant,rubino's pizzeria
39.9567978,-82.931334,amenity,restaurant,bexley premier restaurant
39.9568077,-82.9331763,amenity,restaurant,cafe instanbul
39.9573558,-82.9385913,amenity,restaurant,newfangled kitchen
39.9483918,-82.938323,amenity,restaurant,peking dynasty express
39.9572861,-82.9348931,amenity,restaurant,zen cha cafe & tea
39.9574342,-82.939394,amenity,restaurant,market district kitchen & bar
39.9572418,-82.9345684,leisure,fitness_centre,snap fitness
-33.9498957,151.1268055,leisure,fitness_centre,anytime fitness
32.9124773,-87.1935068,amenity,restaurant,sawmeal restaurant
32.9605025,-87.1692542,leisure,fitness_centre,fit life
53.1109102,-6.1048592,highway,bus_stop,kilpedder
39.0833778,-84.5601654,highway,bus_stop,shelby st & main st
39.0839729,-84.5593262,highway,bus_stop,shelby st & pleasant st
39.0832787,-84.5587921,highway,bus_stop,boone st & pleasant st
39.0828514,-84.5609589,highway,bus_stop,shelby st & steve tanner st
39.0823898,-84.5600967,highway,bus_stop,boone st & steve tanner st
39.0845798,-84.5585701,highway,bus_stop,oak at pleasant
36.0717262,-88.1080933,amenity,school,benton county career and technical center
34.2471326,-80.6119444,amenity,school,continuous learning center
39.9320573,-75.1218423,amenity,school,bergen square school
39.9501873,-75.0844539,amenity,school,catto elementary school
39.9450022,-75.0837373,amenity,school,cramer elementary school
39.9528727,-75.0766095,amenity,school,davis elementary school
39.9330962,-75.1243512,amenity,school,lanning square elementary school
39.9546599,-75.1135745,amenity,school,mastery high school
39.9223599,-75.1037486,amenity,school,unknown
39.9453906,-75.1173977,amenity,school,saint marys school
39.9342796,-75.1190643,amenity,school,saints peter and paul school
39.9242302,-75.1117904,amenity,school,unknown
39.9324556,-75.1139199,amenity,school,j g whittier elementary school
39.9329905,-75.1246399,amenity,school,fetters alternative high school
39.9231,-75.1187,amenity,school,mickle elementary school
39.9331564,-75.1189745,amenity,school,south camden alternative middle school
39.904509,-75.1050197,amenity,school,yorkship elementary school
39.9333576,-75.1215422,amenity,school,unknown
39.9350956,-75.1222851,amenity,school,hope community charter school
39.9231433,-75.1183549,amenity,school,creative arts high school
39.9049284,-75.101017,amenity,school,freedom academy charter school
39.9453272,-75.1157737,amenity,school,environment community opportunity charter school
39.9293488,-75.1095823,amenity,school,distinctions in urban education season charter school
39.9223744,-75.1210536,amenity,school,unknown
39.9463481,-75.0914751,amenity,school,dudley elementary school
39.9520563,-75.1189514,amenity,school,holy name school
39.9466084,-75.11715,amenity,school,leap academy university charter school
39.9237622,-75.0954196,amenity,school,unknown
39.9463217,-75.0915276,amenity,school,early childhood development center school
44.2075789,-69.066426,amenity,school,elm street school
32.0029255,-87.305824,amenity,school,wilcox academy
33.5870581,-92.8384961,amenity,school,cleveland avenue school
33.5756697,-92.8315515,amenity,school,lincoln high school
33.5742809,-92.8204403,amenity,school,nelson school
33.5315024,-92.8422736,amenity,school,fairview elementary school
-34.0539764,150.6978983,amenity,restaurant,fan thai
34.2519711,-80.6427406,amenity,restaurant,hong kong buffet
34.2456169,-80.613542,amenity,restaurant,ginza
39.9516877,-75.0760658,amenity,restaurant,new ho ho restaurant
39.9520319,-75.0756097,amenity,restaurant,los playeros restaurant
39.9271159,-75.1062343,amenity,restaurant,crown fried chicken
34.2423111,-80.6150825,amenity,school,kershaw county school district continuous learning center
39.9122188,-75.0995255,amenity,restaurant,great wall
39.9459021,-75.1213683,amenity,restaurant,shirley's brass rail
39.9467617,-75.1233692,amenity,restaurant,fresh fruits & salads
39.9462476,-75.1232298,amenity,restaurant,cafe and salad works
39.9463915,-75.1241581,amenity,restaurant,george's restaurant
39.9528604,-75.1139171,amenity,restaurant,tony & ruth's steaks
39.9482874,-75.1228057,amenity,restaurant,rutgers dining hall
39.9442292,-75.1298484,amenity,restaurant,vitarelli's on the delaware cafe / bistro
39.9416732,-75.1161457,amenity,restaurant,oasis restaurant
39.9414109,-75.1166042,amenity,restaurant,cooper court
39.9556884,-75.1014035,amenity,restaurant,the kroc cafe
39.9315027,-75.1088079,amenity,restaurant,el castillo restaurant
39.9338469,-75.1057526,amenity,restaurant,dk's soul food
39.9315403,-75.1016944,amenity,restaurant,corinne's
39.9529308,-75.0967571,amenity,restaurant,arelis restaurant
39.9466528,-75.0856093,amenity,restaurant,el metate
39.9497561,-75.0795772,amenity,restaurant,new shanghai
39.9515584,-75.0771016,amenity,restaurant,pho tan phat
39.9460762,-75.0903796,amenity,restaurant,su casa quetzal
39.9460566,-75.0905164,amenity,restaurant,crown fried chicken
39.9461327,-75.0904667,amenity,restaurant,great taste 2
39.9459981,-75.0910553,amenity,restaurant,los tacos
39.9455929,-75.0921204,amenity,restaurant,jaritza restaurant
39.9460258,-75.088746,amenity,restaurant,san lucas
39.9461164,-75.0878757,amenity,restaurant,golden dragon
39.9424286,-75.0864117,amenity,restaurant,great wall
39.9122656,-75.1129004,amenity,restaurant,el paraiso restaurant
39.9223187,-75.0897947,amenity,restaurant,unknown
39.9041972,-75.1035611,amenity,restaurant,los chulos
39.9044617,-75.1027136,amenity,restaurant,bruno steaks pizza
44.2096522,-69.0661399,amenity,restaurant,long grain
44.208605,-69.062948,amenity,restaurant,waterfront restaurant
44.210463,-69.064622,amenity,restaurant,marriner's restaurant
44.2058432,-69.0615328,amenity,restaurant,natalie's
39.9354861,-75.1227588,amenity,restaurant,ana's pizzeria
36.0502955,-88.0955578,amenity,restaurant,country & western steak house
44.209809,-69.064576,amenity,restaurant,sea dog brewing co.
39.1016458,-75.5435767,amenity,restaurant,applebee's
39.1002179,-75.5441936,amenity,restaurant,bob evans
39.9449202,-75.1209174,amenity,restaurant,ck café at the lunchbox
39.9439821,-75.1026643,amenity,restaurant,ck café
39.096038,-75.5462026,amenity,restaurant,cheddar's
39.0988207,-75.544953,amenity,restaurant,texas roadhouse
39.9328796,-75.1161981,amenity,restaurant,el nuevo areno
39.9520236,-75.1152234,amenity,restaurant,la posada restaurant & ice cream parlor
39.9392111,-75.0930169,amenity,restaurant,golden pearl chinese restaurant
39.9432952,-75.0919483,amenity,school,youthbuild
39.9457799,-75.0925453,amenity,restaurant,reggae grill
39.9603006,-75.0861002,amenity,restaurant,la chamoyada jalisco
39.9475414,-75.074647,amenity,restaurant,italini's pizza & grill
39.9495029,-75.0889654,amenity,restaurant,27th st food trailer
39.9487825,-75.0883663,amenity,restaurant,la calpena
-34.0564304,150.6938116,amenity,restaurant,asian takeaway
-34.0556213,150.6941796,amenity,restaurant,unknown
44.2099935,-69.0676611,amenity,restaurant,smokestack grill
44.2099007,-69.0646256,amenity,restaurant,cappys chowder house
44.2389658,-69.1035108,amenity,restaurant,unknown
-34.0536863,150.6974322,amenity,restaurant,thai restaurant
-34.0559956,150.6935427,amenity,restaurant,chola indian restaurant
34.2198354,-80.5957048,amenity,restaurant,waffle house
34.2466855,-80.5985714,amenity,restaurant,ming's buffet
34.2462628,-80.6066021,amenity,restaurant,camden house of pizza
34.2461211,-80.60691,amenity,restaurant,steeplechase sports bar & grill
34.2459877,-80.6072852,amenity,restaurant,sam kendall's
34.2452039,-80.6072051,amenity,restaurant,salud mexican kitchen & tequila lounge
34.244491,-80.6071003,amenity,restaurant,flavors buffet & grill
44.2094301,-69.0632506,amenity,restaurant,peter ott's on the water
44.2092819,-69.0609504,amenity,restaurant,salt wharf
39.1078118,-75.540959,amenity,restaurant,grotto pizza
39.9085103,-75.0993816,shop,supermarket,save-a-lot
39.9321099,-75.1192953,leisure,fitness_centre,broadway fitness
44.2097429,-69.0651136,shop,supermarket,french & brawn market
39.9335689,-75.0974468,leisure,fitness_centre,unknown
39.9232903,-75.1082676,shop,supermarket,the new village supermarket
39.9525969,-75.0803832,shop,supermarket,compare foods
33.5754709,-92.853449,shop,supermarket,brookshire's
34.274621,-80.6105019,shop,supermarket,food lion
34.2477098,-80.5937715,shop,supermarket,unknown
39.9430252,-75.1196234,railway,station,broadway
-34.0539721,150.695552,highway,bus_stop,john st before argyle st
-34.0662745,150.6937905,highway,bus_stop,unknown
-34.0658685,150.6934971,highway,bus_stop,unknown
-34.0630484,150.6938615,highway,bus_stop,"camden hospital, menangle rd"
-34.0611809,150.6952478,highway,bus_stop,unknown
-34.0589253,150.6964304,highway,bus_stop,unknown
-34.0586762,150.6963605,highway,bus_stop,"macarthur park, menangle rd"
-34.0536843,150.6976726,highway,bus_stop,argyle st at elizabeth st
-34.0568591,150.6941978,highway,bus_stop,murray st opp centrelink
39.9456122,-75.1211073,railway,station,city hall
-34.068549,150.6942805,highway,bus_stop,unknown
-34.0540848,150.6941511,highway,bus_stop,oxley st after argyle st
39.9431267,-75.1193686,highway,bus_stop,broadway in front of wrtc
39.9476406,-75.1248002,railway,station,cooper street–rutgers
39.9431941,-75.0883833,highway,bus_stop,marlton ave at baird blvd
39.940886,-75.1284981,railway,station,entertainment center
39.9454937,-75.121233,railway,subway_entrance,patco city hall
39.9431738,-75.1195322,railway,subway_entrance,patco broadway
39.9228482,-75.091974,railway,station,ferry avenue
39.9486584,-75.117923,highway,bus_stop,unknown
39.9457414,-75.1187903,highway,bus_stop,unknown
39.9431709,-75.1203267,railway,station,walter rand transportation center
39.9456573,-75.1287362,railway,station,adventure aquarium
34.2481599,-80.6252316,railway,station,camden
39.9223237,-75.0917308,highway,bus_stop,unknown
39.9532221,-75.1257898,highway,bus_stop,city lot 16
39.9518219,-75.1265422,highway,bus_stop,city lot 15
39.948605,-75.1235435,highway,bus_stop,business and science building
39.9476149,-75.1206051,highway,bus_stop,law school
39.9440637,-75.1208867,highway,bus_stop,nursing and science building
39.9423594,-75.1196613,highway,bus_stop,joint heath sciences center
-34.0572602,150.6918384,highway,bus_stop,"camden rsl club, cawdor rd"
-34.0621258,150.6872507,highway,bus_stop,cawdor rd opp sheathers lane
-34.0527616,150.6942274,highway,bus_stop,"camden public school, mitchell st"
-34.0533448,150.6951686,highway,bus_stop,"st paul's catholic primary school, john st"
-34.0719931,150.6946583,highway,bus_stop,old hume hwy at ironbark ave
-34.0624765,150.6941919,highway,bus_stop,"camden hospital, menangle rd"
-34.0565524,150.6942527,highway,bus_stop,murray st before broughton st
-34.0709337,150.694518,highway,bus_stop,"camden south public school, old hume hwy"
39.9346532,-75.0981219,highway,bus_stop,baird blvd + park blvd
-34.0532622,150.6976918,highway,bus_stop,elizabeth st at larkin pl
39.9535685,-75.0923351,highway,bus_stop,27th st + arthur ave
39.9481194,-75.0881088,highway,bus_stop,27th st + high st
39.9483318,-75.0880952,highway,bus_stop,27th st + high st
39.9499119,-75.0894995,highway,bus_stop,27th st + howell st1
39.9501085,-75.0894807,highway,bus_stop,27th st + howell st
39.9524976,-75.0915012,highway,bus_stop,27th st + sherman ave
39.9528646,-75.0916217,highway,bus_stop,unknown
39.9469194,-75.0871897,highway,bus_stop,unknown
39.9467999,-75.0873539,highway,bus_stop,westfield ave at n. 27th st
39.9470747,-75.0871251,highway,bus_stop,27th st + westfield ave
39.9457253,-75.0872164,highway,bus_stop,baird blvd + carman st
39.928445,-75.1218285,highway,bus_stop,atlantic avenue + 4th street
39.9425468,-75.088474,highway,bus_stop,baird blvd + marlton ave
39.9426231,-75.0875799,highway,bus_stop,unknown
39.9421535,-75.0865037,highway,bus_stop,marlton pike + thorndyke ave
39.9423488,-75.0865948,highway,bus_stop,marlton ave at benson st
39.9432431,-75.0876047,highway,bus_stop,baird blvd + marlton ave
39.9455486,-75.0928083,highway,bus_stop,federal st at s. 21st st
39.9452233,-75.0932486,highway,bus_stop,marlton pike + federal st
39.9449388,-75.0922149,highway,bus_stop,marlton ave at carman st
39.9444202,-75.0914283,highway,bus_stop,marlton pike + westminster ave
39.9443985,-75.0910262,highway,bus_stop,marlton ave at westminster st
39.9334106,-75.096636,highway,bus_stop,unknown
39.9412549,-75.090153,highway,bus_stop,baird blvd + rand st
39.9412065,-75.0897333,highway,bus_stop,baird blvd + rand st
39.9403395,-75.091336,highway,bus_stop,baird blvd + raritan st
39.9402355,-75.0909963,highway,bus_stop,baird blvd + raritan st
39.9389295,-75.0925818,highway,bus_stop,admiral wilson blvd at baird blvd. overpass
39.9406992,-75.1191909,highway,bus_stop,broadway at benson st
39.9432804,-75.1190981,highway,bus_stop,broadway in front of wrtc
39.9393266,-75.1194355,highway,bus_stop,broadway at berkeley st
39.9391218,-75.1192389,highway,bus_stop,broadway at berkeley st
39.9379322,-75.1194659,highway,bus_stop,broadway at royden st
39.9377516,-75.119269,highway,bus_stop,broadway at royden st
39.9365744,-75.1194628,highway,bus_stop,broadway at pine st
39.9363844,-75.1192998,highway,bus_stop,broadway at pine st
39.930704,-75.1194018,highway,bus_stop,broadway at kaighn ave
39.9309531,-75.1195945,highway,bus_stop,broadway at kaighn ave
39.9309423,-75.119314,highway,bus_stop,kaighn ave + broadway
39.9322063,-75.1030191,highway,bus_stop,haddon ave at kaighn ave
39.9321178,-75.1033664,highway,bus_stop,kaighn ave + haddon ave
39.932064,-75.1023194,highway,bus_stop,kaighn ave + haddon ave
39.9319602,-75.1024057,highway,bus_stop,haddon ave at kaighn ave
39.9322642,-75.1013336,highway,bus_stop,kaighn ave + princess ave
39.9319051,-75.1044203,highway,bus_stop,kaighn ave + louis st
39.9320213,-75.1047935,highway,bus_stop,kaighn ave + louis st
39.9315689,-75.1088671,highway,bus_stop,kaighn ave + mt ephraim ave
39.9316725,-75.1093394,highway,bus_stop,kaighn ave + mt ephraim ave
39.9313532,-75.1087082,highway,bus_stop,mt. ephraim ave at kaighn ave
39.9318692,-75.1087405,highway,bus_stop,mt. ephraim ave at kaighn ave
39.9292206,-75.1076375,highway,bus_stop,mt. ephraim ave at atlantic ave
39.9294204,-75.1075212,highway,bus_stop,mt. ephraim ave at atlantic ave
39.9223635,-75.1166062,railway,station,unknown
-34.0542436,150.6957218,highway,bus_stop,john st camden
-33.871523,151.1225876,amenity,restaurant,wagyu house
-37.7717608,145.2947837,amenity,restaurant,piyada thai
-37.79859,145.2818197,amenity,restaurant,taco bill
-37.7901941,145.266653,amenity,restaurant,unknown
-37.7715575,145.294952,amenity,restaurant,sentosa noodle house
-37.7715956,145.294903,amenity,restaurant,pei ho chinese food
-37.7963653,145.2567195,amenity,restaurant,royal stacks
-37.7901328,145.2675631,amenity,restaurant,yen's restaurant
-37.7902634,145.2673781,amenity,restaurant,carlos cantina
-33.8835399,151.11672,amenity,restaurant,mario's pizzeria
-37.7958754,145.2810681,amenity,restaurant,mrt deli
-37.7969471,145.2807261,amenity,restaurant,little bad wolf
-37.7967067,145.2807736,amenity,restaurant,la boca frattoria
-37.7927456,145.2602528,amenity,restaurant,casalinga
-33.8838707,151.1144672,amenity,restaurant,crust
-37.794199,145.2791738,shop,supermarket,coles
-37.7971249,145.2569815,shop,supermarket,coles
-37.8001309,145.2830309,shop,supermarket,woolworths
-37.7985307,145.2810421,shop,supermarket,rangoon city mart
-37.7992807,145.2805145,leisure,fitness_centre,anytime fitness
-37.7934467,145.2785468,shop,supermarket,aldi
52.1269003,-0.0826319,highway,bus_stop,the queen adelaide
52.1268641,-0.0826188,highway,bus_stop,the queen adelaide
-37.7895694,145.2669338,highway,bus_stop,cherry tree gr/maroondah hwy
-37.7903014,145.2658316,highway,bus_stop,ryland ave/maroondah hwy
-37.7919072,145.2620864,highway,bus_stop,unknown
-37.7923541,145.2620607,highway,bus_stop,unknown
-37.7786711,145.2940664,highway,bus_stop,golf links rd/dorset rd
-37.7787672,145.2937747,highway,bus_stop,golf links rd/dorset rd
-34.8970509,138.5638708,railway,station,croydon
-34.8987659,138.5628039,highway,bus_stop,stop 10 port road - north east side
-34.8980034,138.5616057,highway,bus_stop,stop 11 port road - north east side
-34.8903705,138.5690156,highway,bus_stop,stop 15 south road - west side
-34.9007391,138.5656878,highway,bus_stop,stop 9 port road - north side
-33.8873414,151.1132745,highway,bus_stop,greenhills st after liverpool rd
-33.889549,151.1130141,highway,bus_stop,greenhills st at mills st
-33.8897863,151.1128859,highway,bus_stop,greenhills st opp mills st
-37.7753102,145.2946197,highway,bus_stop,the range bvd/dorset rd
-37.7840695,145.2693613,highway,bus_stop,lipscombe park/kirtain dr
-37.7839017,145.2695101,highway,bus_stop,lipscombe park/kirtain dr
-33.8874135,151.1141385,highway,bus_stop,liverpool rd opp st james croydon
-33.886622,151.1120973,highway,bus_stop,liverpool rd before croydon av
-33.886715,151.1075142,highway,bus_stop,liverpool rd at badminton rd
-33.8865496,151.1101313,highway,bus_stop,liverpool rd at brighton st
-33.8832296,151.1155955,railway,station,croydon
-18.2025321,142.2393224,railway,station,croydon
-37.7885722,145.2708237,highway,bus_stop,stirling road / maroondah highway
-37.7882345,145.2707773,highway,bus_stop,highland ave/maroondah hwy
-37.787145,145.2747281,highway,bus_stop,kent ave/maroondah hwy
-37.7950498,145.2825956,highway,bus_stop,main st/lacey st
-37.7951973,145.2827802,highway,bus_stop,main st/lacey st
-37.7953403,145.2804193,railway,station,croydon
-37.7982572,145.2804974,highway,bus_stop,mt dandenong rd
-37.7995108,145.2786467,highway,bus_stop,lusher rd/mt dandenong rd
-37.7992268,145.2787446,highway,bus_stop,anzac st/mt dandenong rd
-37.7987388,145.2830896,highway,bus_stop,civic sq/mt dandenong rd
-37.7990028,145.2834476,highway,bus_stop,arndale sc/mt dandenong rd
-37.7990996,145.2860246,highway,bus_stop,norton rd/mt dandenong rd
-37.7992989,145.2857584,highway,bus_stop,norton rd/mt dandenong rd
-37.7993715,145.2881111,highway,bus_stop,alfrick rd/mt dandenong rd
-37.7997004,145.2886867,highway,bus_stop,dorset rd/mt dandenong rd
-37.7829275,145.2677585,highway,bus_stop,sandgate ave/plymouth rd
-37.7947991,145.2568674,highway,bus_stop,maroondah hwy/kalinda rd
-37.7947285,145.2566833,highway,bus_stop,grayling cres/kalinda rd
-37.793977,145.2591549,highway,bus_stop,maggs st/maroondah hwy
-37.7943352,145.2592505,highway,bus_stop,wilhelmina ct/maroondah hwy
-37.7998514,145.2676862,highway,bus_stop,clegg ave/mt. dandenong rd
-37.8001099,145.2658414,highway,bus_stop,ross rd/mt. dandenong rd
-37.8003591,145.2668883,highway,bus_stop,clegg ave/mt. dandenong rd
-37.8009831,145.2626716,highway,bus_stop,kirra ct/mt. dandenong rd
-37.8005983,145.2626201,highway,bus_stop,diana st/mt. dandenong rd
-37.7873768,145.2757476,highway,bus_stop,maroondah hwy/kent ave
-37.7875457,145.2760637,highway,bus_stop,eva ct/kent ave
-37.7925824,145.2559708,highway,bus_stop,23 kalinda rd
-37.7927104,145.2561752,highway,bus_stop,26 kalinda rd
-37.7715303,145.2956131,highway,bus_stop,dorset road/bellara drive
-37.7714701,145.2947269,highway,bus_stop,dorset rd/maroondah hwy
-37.7714222,145.2958198,highway,bus_stop,karnak close/bellara drive
-37.7889617,145.2826518,highway,bus_stop,surrey rd w/croydon rd
-37.7846681,145.275809,highway,bus_stop,maroondah hwy/yarra rd
-37.7842159,145.2837918,highway,bus_stop,ann st/croydon rd
-37.7843445,145.2839493,highway,bus_stop,clement cres/croydon rd
-37.7811084,145.2882629,highway,bus_stop,bonnie view rd/maroondah hwy
-37.7832653,145.2707258,highway,bus_stop,midhurst rd/plymouth rd
-37.7782909,145.2923025,highway,bus_stop,golf links rd/maroondah hwy
-37.7748115,145.2930679,highway,bus_stop,primrose rd/maroondah hwy
-37.7760649,145.2942799,highway,bus_stop,the range bvd/dorset rd
-37.7861686,145.2924075,highway,bus_stop,monkami training centre/dorset rd
-37.7860085,145.2925984,highway,bus_stop,lincoln rd/dorset rd
-37.8129106,145.2879672,highway,bus_stop,eastfield rd/dorset rd
-37.8109317,145.2883317,highway,bus_stop,prospect hill rd/dorset rd
-37.8108737,145.2880492,highway,bus_stop,prospect hill rd/dorset rd
-37.8074937,145.2709198,highway,bus_stop,ronald rd/bayswater rd
-37.8079896,145.2708943,highway,bus_stop,ronald rd/bayswater rd
-37.8037385,145.2842347,highway,bus_stop,leigh rd/norton rd
-37.8040531,145.2843021,highway,bus_stop,leigh rd/norton rd
-37.8003937,145.2850216,highway,bus_stop,swinburne tafe/norton rd
-37.8006942,145.2851003,highway,bus_stop,swinburne tafe/norton rd
-37.8058508,145.2831995,highway,bus_stop,taylors rd/jesmond rd
-37.8052049,145.2834558,highway,bus_stop,9 jesmond rd
-37.8076002,145.2828458,highway,bus_stop,dorothy st/jesmond rd
-37.8079222,145.2828887,highway,bus_stop,dorothy st/jesmond rd
-37.8112303,145.2827051,highway,bus_stop,araluen dr/jesmond rd
-37.8112346,145.2825999,highway,bus_stop,araluen dr/jesmond rd
-37.8049936,145.2723584,highway,bus_stop,vinter ave/bayswater rd
-37.8048429,145.2722525,highway,bus_stop,yarraduct pl/bayswater rd
-37.8018208,145.2736296,highway,bus_stop,mt. dandenong rd/bayswater rd
-37.8018286,145.2740157,highway,bus_stop,mt. dandenong rd/bayswater rd
-37.7933371,145.2797889,highway,bus_stop,croydon ps/kent ave
-37.794189,145.2809811,highway,bus_stop,croydon ps/kent ave
-37.8003583,145.2716217,highway,bus_stop,wicklow ave/mt. dandenong rd
-37.8006216,145.2713914,highway,bus_stop,wicklow ave/mt. dandenong rd
-37.7896152,145.2767589,highway,bus_stop,somerset cres/kent ave
-37.7903353,145.2768372,highway,bus_stop,somerset cres/kent ave
-37.7969729,145.2772816,highway,bus_stop,glenora ave/wicklow ave
-37.7971191,145.2772964,highway,bus_stop,glenora ave/wicklow ave
-37.7988676,145.2748738,highway,bus_stop,mingara ret village/wicklow ave
-37.7982413,145.2753419,highway,bus_stop,mingara ret village/wicklow ave
-37.7958228,145.2872279,highway,bus_stop,sturt st/lacey st
-37.7957224,145.2873265,highway,bus_stop,sturt st/lacey st
-37.7969112,145.2888647,highway,bus_stop,lacey st/hewish rd
-37.7971151,145.2894192,highway,bus_stop,dorset rd/hewish rd
-37.7972615,145.2800969,highway,bus_stop,main st/devon st
-37.8005418,145.2894637,highway,bus_stop,mt dandenong rd/dorset rd
-37.8007604,145.2897556,highway,bus_stop,mt dandenong rd/dorset rd
-37.8038098,145.288914,highway,bus_stop,dorset lodge residential care/dorset rd
-37.8038008,145.2891999,highway,bus_stop,dorset lodge residential care/dorset rd
-37.8064968,145.2883667,highway,bus_stop,parry st/dorset rd
-37.8064778,145.2886585,highway,bus_stop,parry st/dorset rd
-37.8087749,145.2880785,highway,bus_stop,frederick st/dorset rd
-37.8091503,145.2884378,highway,bus_stop,frederick st/dorset rd
-37.7870179,145.2730236,highway,bus_stop,maroondah hwy/midhurst rd
-37.7869835,145.2731302,highway,bus_stop,maroondah hwy/midhurst rd
-37.7857942,145.2723685,highway,bus_stop,heathfield ct/midhurst rd
-37.7854802,145.2720521,highway,bus_stop,arundel st/midhurst rd
-37.7931983,145.2816427,highway,bus_stop,croydon ps/croydon rd
-37.7925952,145.2819753,highway,bus_stop,croydon ps/croydon rd
-37.7899293,145.2826018,highway,bus_stop,samuel st/croydon rd
-37.7867349,145.2832006,highway,bus_stop,grandview ave/croydon rd
-37.7865587,145.2833874,highway,bus_stop,grandview ave/croydon rd
-33.8730033,151.1258375,highway,bus_stop,parramatta rd at croydon rd
-33.8712468,151.1209942,highway,bus_stop,parramatta rd after byron st
-33.8709164,151.1181849,highway,bus_stop,parramatta rd at alfred st
-33.8699932,151.1133661,highway,bus_stop,parramatta rd at cheltenham rd
-33.8865924,151.1075232,highway,bus_stop,liverpool rd at devonshire st
-33.886479,151.1096691,highway,bus_stop,liverpool rd opp brighton st
-33.8864025,151.1111296,highway,bus_stop,liverpool rd at malvern av
-33.8869016,151.1133806,highway,bus_stop,liverpool rd at edwin st
-33.8878892,151.1153524,highway,bus_stop,liverpool rd at wetherill st
-37.7885808,145.2921081,highway,bus_stop,newhaven lane/dorset rd
-37.788592,145.2919467,highway,bus_stop,newhaven lane/dorset rd
-37.7916971,145.2915025,highway,bus_stop,moore ave/dorset rd
-37.7914369,145.2913875,highway,bus_stop,neil st/dorset rd
-37.7942051,145.291017,highway,bus_stop,haig st/dorset rd
-37.7947467,145.2907417,highway,bus_stop,jackson st/dorset rd
-37.7827883,145.2931853,highway,bus_stop,malseed st/dorset rd
-37.7827953,145.2930262,highway,bus_stop,malseed st/dorset rd
-37.7959994,145.2937931,highway,bus_stop,henty ct/hull rd
-37.7959295,145.2936678,highway,bus_stop,glamis ct/hull rd
-37.7997317,145.2910914,highway,bus_stop,donald st/mt dandenong rd
-37.7999841,145.2910922,highway,bus_stop,gordon st/mt dandenong rd
-37.8004515,145.2952684,highway,bus_stop,ruskin ave/mt dandenong rd
-37.8002361,145.2953375,highway,bus_stop,ruskin ave/mt dandenong rd
-37.8010706,145.3027783,highway,bus_stop,churchill way/mt dandenong rd
-37.8007599,145.2998805,highway,bus_stop,jarvis ave/mt dandenong rd
-37.8010074,145.3001688,highway,bus_stop,the oaks/mt dandenong rd
-37.7904218,145.3078461,highway,bus_stop,mooroolbark bowls club/hull rd
-37.7945969,145.2979621,highway,bus_stop,silverley rd/hull rd
-37.7944546,145.2981974,highway,bus_stop,kincumber dr/hull rd
-37.7941267,145.3012061,highway,bus_stop,kurrajong ave/hull rd
-37.7936437,145.3017722,highway,bus_stop,kurrajong ave/hull rd
-37.7916599,145.305628,highway,bus_stop,nuraylia ave/hull rd
-37.7911765,145.3063207,highway,bus_stop,mcilraith ct/hull rd
-33.8746053,151.1245372,highway,bus_stop,croydon rd after sunbeam av
-33.8759575,151.1226747,highway,bus_stop,church st after croydon rd
-33.8754097,151.1187701,highway,bus_stop,"centenary park, church st"
-33.8766594,151.1176454,highway,bus_stop,queen st after robinson st
-33.8763564,151.1153072,highway,bus_stop,queen st opp blair park
-33.8759487,151.1125426,highway,bus_stop,queen st opp burwood girls high school
-33.8837769,151.1085432,highway,bus_stop,devonshire st after murray st
-33.8864712,151.1080228,highway,bus_stop,devonshire st at liverpool rd
-33.8911193,151.1128337,highway,bus_stop,greenhills st at arthur st
-33.8916357,151.1126705,highway,bus_stop,greenhills st at arthur st
-33.8870224,151.1131976,highway,bus_stop,greenhills st at liverpool rd
-33.8858792,151.1080275,highway,bus_stop,devonshire st after liverpool rd
-33.8836891,151.1084382,highway,bus_stop,devonshire st at murray st
-33.8758779,151.1125552,highway,bus_stop,"burwood girls high school, queen st"
-33.8760861,151.1139409,highway,bus_stop,queen st opp webb st
-33.8763006,151.115603,highway,bus_stop,"blair park, queen st"
-33.8763271,151.1182488,highway,bus_stop,lang st after queen st
-33.8753346,151.1189566,highway,bus_stop,church st opp centenary park
-33.8758661,151.1226971,highway,bus_stop,church st at croydon rd
-33.8740959,151.124937,highway,bus_stop,croydon rd at dalmar st
-37.7954443,145.2808909,highway,bus_stop,croydon station (bay j)
-37.7955712,145.2807454,highway,bus_stop,croydon station (bay i)
-37.7956915,145.2805332,highway,bus_stop,croydon station (bay h)
-37.7950669,145.2812154,highway,bus_stop,croydon station (bay k)
-37.7952276,145.2808911,highway,bus_stop,croydon station (bay l)
-37.7953844,145.2806435,highway,bus_stop,croydon station (bay m)
-37.7960597,145.2798607,highway,bus_stop,croydon station (bay e)
-37.7959088,145.2802207,highway,bus_stop,croydon station (bay g)
-37.796032,145.2794159,highway,bus_stop,croydon station (bay d)
-37.7959131,145.2796481,highway,bus_stop,croydon station (bay c)
-37.7957886,145.2799758,highway,bus_stop,croydon station (bay b)
