borough_code,borough_name,avg_price,population,hectares,population_per_hectare,crime_count,amenity_count,amenity_diversity,crime_per_capita
E05000583,Tower Hamlets,288335.91011235956,1713527,9832.0,174.280614319,70814,,,0.04132645706779059
E05000584,Tower Hamlets,288335.91011235956,741655,4072.0,182.135314345,70814,,,0.09548105251093837
E05000585,Tower Hamlets,288335.91011235956,706098,6024.0,117.21414342575,70814,,,0.10028919498426564
E05000586,Tower Hamlets,288335.91011235956,621653,3852.0,161.384475595,70814,,,0.11391242381199801
E05000587,Tower Hamlets,288335.91011235956,467604,2552.0,183.2304075225,70814,,,0.15144010744133926
E05000588,Tower Hamlets,288335.91011235956,633829,3116.0,203.4111039825,70814,,,0.1117241401071898
E05000589,Tower Hamlets,288335.91011235956,894753,3672.0,243.66911764749997,70814,,,0.0791436295826893
E05000590,Waltham Forest,209132.23595505618,587766,3440.0,170.86220931,47545,,,0.08089103486761738
E05000591,Waltham Forest,209132.23595505618,596655,4228.0,141.1199148575,47545,,,0.07968591564639532
E05000592,Waltham Forest,209132.23595505618,677056,7368.0,91.89142236775,47545,,,0.0702231425465545
E05000593,Waltham Forest,209132.23595505618,454087,14912.0,30.45111319725,47545,,,0.10470460506466822
E05000594,Waltham Forest,209132.23595505618,486151,7836.0,62.04070954525,47545,,,0.09779883205012434
E05000595,Waltham Forest,209132.23595505618,590030,7940.0,74.3110831235,47545,,,0.08058064844160466
E05000596,Waltham Forest,209132.23595505618,657579,3592.0,183.06765033,47545,,,0.07230309970360975
E05000597,Waltham Forest,209132.23595505618,546264,9400.0,58.11319148875,47545,,,0.0870366709136974
E05000598,Waltham Forest,209132.23595505618,458953,9672.0,47.4517162945,47545,,,0.10359448570986572
E05000599,Waltham Forest,209132.23595505618,692980,12244.0,56.5975171505,47545,,,0.06860948367918267
E05000600,Waltham Forest,209132.23595505618,662471,12888.0,51.402157044750005,47545,,,0.07176917933011408
E05000601,Waltham Forest,209132.23595505618,617225,4388.0,140.6620328125,47545,,,0.0770302563894852
E05000602,Waltham Forest,209132.23595505618,517429,8276.0,62.5216288065,47545,,,0.09188700285449791
E05000603,Waltham Forest,209132.23595505618,803716,10580.0,75.96559546325,47545,,,0.059156468205186906
E05000604,Waltham Forest,209132.23595505618,788644,8144.0,96.837426324,47545,,,0.06028702431008161
E05000605,Waltham Forest,209132.23595505618,586025,5240.0,111.83683206325,47545,,,0.0811313510515763
E05000606,Waltham Forest,209132.23595505618,698454,5816.0,120.09181568025001,47545,,,0.06807176993760505
E05000607,Waltham Forest,209132.23595505618,519525,7924.0,65.56347804175,47545,,,0.09151628891776142
E05000608,Waltham Forest,209132.23595505618,739790,3996.0,185.13263263250002,47545,,,0.0642682382838373
E05000609,Waltham Forest,209132.23595505618,626784,7380.0,84.9300813015,47545,,,0.07585547812324502
E05000610,Wandsworth,402509.52808988764,647335,4832.0,133.96833609,51464,,,0.07950134010983494
E05000611,Wandsworth,402509.52808988764,597369,7216.0,82.783952328,51464,,,0.08615110593284887
E05000612,Wandsworth,402509.52808988764,738629,5644.0,130.869773205,51464,,,0.06967503306802197
E05000613,Wandsworth,402509.52808988764,679789,6436.0,105.62290242275,51464,,,0.07570584401924715
E05000614,Wandsworth,402509.52808988764,781640,5820.0,134.302405495,51464,,,0.06584105214676833
E05000615,Wandsworth,402509.52808988764,644298,5652.0,113.9946921425,51464,,,0.07987608218557252
E05000616,Wandsworth,402509.52808988764,704931,4032.0,174.834077385,51464,,,0.07300572680163023
E05000617,Wandsworth,402509.52808988764,687772,4340.0,158.4728110625,51464,,,0.07482712294190516
E05000618,Wandsworth,402509.52808988764,634353,4924.0,128.82879772500002,51464,,,0.08112833075590405
E05000619,Wandsworth,402509.52808988764,679248,6716.0,101.13877307775,51464,,,0.07576614137987893
E05000620,Wandsworth,402509.52808988764,1519747,12832.0,118.43414900924999,51464,,,0.0338635312325012
E05000621,Wandsworth,402509.52808988764,725533,17696.0,40.99983047075,51464,,,0.0709326798367545
E05000622,Wandsworth,402509.52808988764,858782,5584.0,153.793338105,51464,,,0.05992673344341171
E05000623,Wandsworth,402509.52808988764,608239,3792.0,160.4005801625,51464,,,0.08461147673858467
E05000624,Wandsworth,402509.52808988764,742548,6088.0,121.96911958000001,51464,,,0.06930730403960417
E05000625,Wandsworth,402509.52808988764,753431,7684.0,98.051926076,51464,,,0.0683061886224485
E05000626,Wandsworth,402509.52808988764,734961,6416.0,114.55127805750001,51464,,,0.07002276311260053
E05000627,Wandsworth,402509.52808988764,660081,11040.0,59.7899456525,51464,,,0.07796618899801691
E05000628,Wandsworth,402509.52808988764,684104,6752.0,101.3187203755,51464,,,0.0752283278565832
E05000629,Wandsworth,402509.52808988764,631739,7384.0,85.55511917675,51464,,,0.08146402232567564
E05000630,Westminster,734395.7640449438,532978,4380.0,121.68447488500001,167568,,,0.3143994686459854
E05000631,Westminster,734395.7640449438,468436,2072.0,226.0791505825,167568,,,0.3577180233799281
E05000632,Westminster,734395.7640449438,569717,2892.0,196.99757954,167568,,,0.2941249778398749
E05000633,Westminster,734395.7640449438,505636,2436.0,207.5681444975,167568,,,0.3314004540815923
E05000634,Westminster,734395.7640449438,709598,1776.0,399.548423425,167568,,,0.23614497222370975
E05000635,Westminster,734395.7640449438,553325,1980.0,279.4570707125,167568,,,0.30283829575746624
E05000636,Westminster,734395.7640449438,658154,3836.0,171.57299271,167568,,,0.25460302603949836
E05000637,Westminster,734395.7640449438,426272,14372.0,29.659894238499998,167568,,,0.3931011185346445
E05000638,Westminster,734395.7640449438,620307,2520.0,246.15357142500002,167568,,,0.27013720625432247
E05000639,Westminster,734395.7640449438,518215,2544.0,203.700864785,167568,,,0.32335613596673196
E05000640,Westminster,734395.7640449438,474264,2584.0,183.538699685,167568,,,0.3533222002935074
E05000641,Westminster,734395.7640449438,513706,4004.0,128.2982017925,167568,,,0.3261943601982457
E05000642,Westminster,734395.7640449438,627739,2332.0,269.1848198875,167568,,,0.26693896667245465
E05000643,Westminster,734395.7640449438,542791,9024.0,60.14971187975,167568,,,0.3087155092844207
E05000644,Westminster,734395.7640449438,644884,13872.0,46.48817762425,167568,,,0.25984208012603816
E05000645,Westminster,734395.7640449438,370564,1776.0,208.6509009025,167568,,,0.452197191308384
E05000646,Westminster,734395.7640449438,506841,2744.0,184.7088192375,167568,,,0.33061255896819713
E05000647,Westminster,734395.7640449438,439360,2296.0,191.3588850125,167568,,,0.38139111434814277
E05000648,Westminster,734395.7640449438,580054,2696.0,215.1535608275,167568,,,0.2888834487823547
E05000649,Westminster,734395.7640449438,547428,7984.0,68.56563126275,167568,,,0.30610052828865164
